Internal1,Internal1,Internal1,Internal2,Internal2,Internal2,Internal3,Internal3,Internal3,Internal4,Internal4,Internal4
373.23,1121.99,134.793,379.344,1085.41,134.616,364.655,1065.12,122.231,379.141,1123.3,99.9344
373.331,1122,134.827,379.332,1085.57,134.806,364.727,1065.1,122.23,379.22,1123.25,99.9149
373.416,1122.02,134.786,379.434,1085.48,134.757,364.926,1065.13,122.182,379.061,1122.9,99.8104
373.441,1122.07,134.752,379.39,1085.62,134.704,364.76,1065.18,122.239,379.045,1122.92,99.8029
373.405,1122.15,134.729,379.384,1085.69,134.62,364.714,1065.22,122.253,379.215,1123.26,99.9029
373.334,1122.25,134.774,379.304,1085.79,134.754,364.807,1065.38,122.19,378.982,1123.03,99.7878
373.228,1122.34,134.782,379.218,1085.89,134.772,364.709,1065.51,122.164,378.903,1123.11,99.7796
373.152,1122.44,134.753,379.162,1085.83,134.81,364.633,1065.62,122.193,378.822,1123.21,99.7751
373.089,1122.54,134.746,379.092,1085.95,134.828,364.547,1065.71,122.225,378.769,1123.25,99.7652
372.963,1122.64,134.76,379.068,1086.04,134.835,364.493,1065.85,122.222,378.727,1123.35,99.7655
373.002,1122.75,134.741,379.049,1086.11,134.848,364.469,1065.93,122.223,378.7,1123.42,99.7681
372.947,1122.84,134.725,379.055,1086.19,134.878,364.329,1065.91,122.293,378.676,1123.48,99.7637
372.99,1122.9,134.708,379.059,1086.25,134.899,364.447,1066.05,122.278,378.696,1123.55,99.7516
373.021,1122.96,134.715,379.071,1086.33,134.917,364.388,1066.08,122.332,378.698,1123.61,99.7481
373.064,1123.01,134.722,379.093,1086.4,134.935,364.404,1066.08,122.353,378.703,1123.66,99.7218
373.073,1123.11,134.704,379.07,1086.47,134.99,364.437,1066.24,122.362,378.695,1123.79,99.6474
373.126,1123.22,134.664,379.062,1086.6,134.99,364.409,1066.31,122.393,378.726,1123.87,99.6755
373.186,1123.38,134.71,379.064,1086.68,134.96,364.369,1066.41,122.388,378.718,1123.92,99.6393
373.236,1123.48,134.706,379.078,1086.78,134.96,364.349,1066.46,122.457,378.725,1123.97,99.6314
373.249,1123.54,134.718,379.05,1086.87,134.974,364.141,1066.5,122.56,378.731,1124.04,99.5952
373.247,1123.62,134.694,378.959,1086.99,134.977,364.11,1066.54,122.571,378.976,1124.41,99.7321
373.216,1123.59,134.682,378.959,1087.06,135.039,364.102,1066.59,122.585,378.885,1124.29,99.6688
373.239,1123.68,134.678,378.939,1087.09,135.027,364.287,1066.64,122.505,378.908,1124.32,99.707
373.236,1123.71,134.701,378.925,1087.11,135.03,364.076,1066.65,122.591,378.937,1124.41,99.7435
373.138,1123.65,134.628,378.92,1087.08,135.035,364.064,1066.65,122.595,378.85,1124.39,99.6333
373.179,1123.73,134.696,378.918,1087.1,135.027,364.053,1066.68,122.591,378.811,1124.42,99.6295
373.119,1123.75,134.699,378.91,1087.11,135.04,364.028,1066.69,122.593,378.836,1124.43,99.6887
373.104,1123.77,134.701,378.892,1087.14,135.035,363.994,1066.71,122.603,378.808,1124.44,99.702
373.069,1123.78,134.701,378.917,1087.13,134.905,363.981,1066.72,122.579,378.704,1124.41,99.6106
373.044,1123.81,134.696,378.848,1087.18,134.985,363.959,1066.72,122.601,378.757,1124.5,99.6804
373.013,1123.87,134.703,378.883,1087.17,134.882,363.908,1066.74,122.611,378.762,1124.57,99.6846
372.987,1123.88,134.691,378.857,1087.2,134.909,364.027,1066.83,122.569,378.796,1124.66,99.7123
372.983,1123.91,134.68,378.824,1087.23,134.906,363.998,1066.88,122.554,378.674,1124.56,99.6282
372.952,1123.97,134.618,378.755,1087.3,134.945,363.858,1066.84,122.604,378.659,1124.61,99.6335
372.893,1124.05,134.638,378.703,1087.34,134.93,363.895,1066.92,122.575,378.662,1124.73,99.6462
372.77,1124.14,134.653,378.641,1087.38,134.951,363.769,1066.88,122.641,378.582,1124.7,99.6294
372.723,1124.15,134.663,378.581,1087.42,134.942,363.694,1066.9,122.655,378.548,1124.76,99.6351
372.582,1124.1,134.618,378.523,1087.43,134.936,363.632,1066.91,122.676,378.61,1124.81,99.6753
372.544,1124.16,134.686,378.475,1087.41,134.947,363.58,1066.92,122.666,378.435,1124.71,99.6318
372.469,1124.16,134.687,378.421,1087.43,134.951,363.523,1066.92,122.656,378.277,1124.53,99.5062
372.324,1124.08,134.63,378.345,1087.38,134.952,363.448,1066.91,122.66,378.154,1124.48,99.5573
372.227,1124.07,134.653,378.344,1087.31,134.906,363.329,1066.91,122.667,378.12,1124.44,99.5251
372.266,1123.98,134.604,378.166,1087.31,134.936,363.27,1066.89,122.671,378.075,1124.5,99.5641
372.135,1123.98,134.647,378.046,1087.28,134.955,363.169,1066.94,122.656,377.982,1124.44,99.565
372.004,1123.95,134.677,377.9,1087.28,135.017,363.025,1066.93,122.664,377.87,1124.45,99.5964
371.809,1123.93,134.712,377.816,1087.26,134.992,362.905,1066.94,122.672,377.77,1124.48,99.6168
371.619,1123.95,134.727,377.592,1087.32,135.068,362.79,1066.94,122.667,377.723,1124.53,99.7057
371.472,1123.94,134.716,377.498,1087.31,135.126,362.677,1066.94,122.673,377.682,1124.71,99.7414
371.316,1123.94,134.717,377.413,1087.21,135.127,362.592,1066.93,122.65,377.613,1124.74,99.808
371.217,1123.93,134.713,377.367,1087.16,135.094,362.514,1066.93,122.646,377.526,1124.75,99.8476
371.032,1123.9,134.718,377.23,1087.14,135.115,362.397,1066.89,122.65,377.463,1124.76,99.9121
370.885,1123.86,134.749,377.036,1087.13,135.177,362.308,1066.84,122.644,377.38,1124.75,99.9226
370.773,1123.81,134.795,376.935,1087.1,135.185,362.22,1066.75,122.643,377.382,1124.73,100.048
370.674,1123.72,134.838,376.796,1087,135.166,362.164,1066.68,122.632,377.281,1124.7,100.093
370.641,1123.68,134.922,376.689,1086.94,135.188,362.247,1066.61,122.529,377.085,1124.47,100.038
370.542,1123.54,134.961,376.592,1086.86,135.228,362.174,1066.52,122.506,376.982,1124.41,100.064
370.394,1123.34,134.956,376.501,1086.74,135.278,362.073,1066.41,122.51,376.85,1124.27,100.095
370.314,1123.19,135.041,376.416,1086.61,135.294,361.992,1066.29,122.479,376.75,1124.08,100.086
370.249,1123,135.07,376.327,1086.52,135.355,361.826,1066.01,122.566,376.677,1123.95,100.159
370.211,1122.83,135.176,376.251,1086.46,135.331,361.874,1066.01,122.48,376.472,1123.55,100.146
370.226,1122.63,135.232,376.235,1086.24,135.338,361.836,1065.81,122.45,376.46,1123.43,100.203
370.149,1122.57,135.316,376.247,1086,135.322,361.83,1065.63,122.393,376.476,1123.27,100.266
370.143,1122.32,135.371,376.25,1085.7,135.305,361.834,1065.42,122.371,376.483,1123.12,100.32
370.177,1122,135.421,376.274,1085.48,135.292,361.603,1065.02,122.48,376.477,1122.99,100.411
370.178,1121.82,135.475,376.304,1085.18,135.258,361.73,1064.87,122.379,376.392,1122.91,100.403
370.184,1121.6,135.477,376.301,1084.85,135.148,361.775,1064.71,122.304,376.344,1122.77,100.458
370.15,1121.43,135.542,376.328,1084.74,135.142,361.801,1064.56,122.269,376.352,1122.63,100.619
370.12,1121.28,135.571,376.283,1084.77,135.286,361.798,1064.41,122.269,376.522,1122.82,100.772
370.141,1121.21,135.651,376.195,1084.47,135.143,361.777,1064.3,122.252,376.451,1122.74,100.792
369.992,1121.07,135.667,376.127,1084.4,135.297,361.758,1064.21,122.29,376.429,1122.68,100.881
369.933,1121.08,135.805,376.088,1084.33,135.268,361.682,1064.13,122.309,376.305,1122.65,100.948
369.811,1121.01,135.888,375.937,1084.34,135.326,361.5,1064.03,122.409,376.244,1122.67,101.106
369.567,1120.84,135.995,375.812,1084.23,135.463,361.429,1064.05,122.451,376.035,1122.57,101.21
369.359,1120.76,135.975,375.578,1084.17,135.605,361.391,1063.98,122.545,375.889,1122.54,101.364
369.146,1120.7,136.153,375.383,1084.09,135.756,361.055,1063.91,122.768,375.414,1122.21,101.442
368.906,1120.66,136.461,375.224,1084.19,135.979,360.957,1063.87,122.903,375.205,1122.12,101.663
368.611,1120.61,136.782,375.056,1084.13,136.111,360.636,1063.65,123.192,374.984,1122.05,101.889
368.392,1120.52,137.109,375.047,1083.88,136.28,360.527,1063.63,123.418,374.814,1122.01,102.124
368.185,1120.4,137.371,374.69,1083.79,136.663,360.319,1063.58,123.624,374.668,1121.99,102.458
367.956,1120.2,137.656,374.472,1083.54,136.948,360.08,1063.48,123.941,374.541,1122.08,102.941
367.817,1120.11,137.848,374.18,1083.59,137.424,359.764,1063.4,124.326,374.43,1122.07,103.227
367.493,1120.02,138.198,373.929,1083.33,137.623,359.795,1063.34,124.533,374.292,1122.04,103.65
367.303,1119.91,138.504,373.688,1083.36,138.104,359.622,1063.26,124.823,374.122,1121.95,103.97
367.062,1119.89,139.019,373.614,1083.27,138.415,359.471,1063.2,125.117,373.861,1121.67,104.232
366.94,1119.89,139.426,373.4,1083.32,138.795,359.371,1063.17,125.384,373.792,1121.65,104.634
366.833,1119.85,139.823,373.243,1083.12,138.992,359.091,1063.1,125.713,373.588,1121.55,105.016
366.724,1119.79,140.129,373.197,1083.03,139.329,358.966,1063,126.105,373.269,1121.22,105.187
366.641,1119.5,140.417,373.047,1083.01,139.696,359.069,1063.07,126.227,373.172,1121.09,105.658
366.547,1119.25,140.873,373.004,1082.79,140.116,359.102,1062.83,126.732,373.115,1121.08,106.097
366.601,1119.1,141.35,373.146,1082.49,140.567,359.072,1062.61,127.136,373.005,1121.01,106.586
366.343,1118.92,141.912,373.025,1082.22,141.012,358.873,1062.41,127.591,372.891,1120.79,107.07
366.366,1118.68,142.558,373.018,1082.04,141.393,358.867,1062.18,128.007,372.892,1120.72,107.634
366.411,1118.51,143.154,373.036,1081.89,141.926,358.884,1061.94,128.452,372.963,1120.83,108.293
366.248,1118.21,143.596,373.023,1081.63,142.338,358.843,1061.73,128.873,372.917,1120.55,108.9
366.134,1118,144.058,372.9,1081.35,142.763,358.805,1061.54,129.309,372.752,1120.4,109.473
366.145,1117.78,144.799,372.791,1081.34,143.338,358.771,1061.38,129.779,372.64,1120.34,110.124
366.083,1117.51,145.453,372.783,1081.12,143.836,358.723,1061.25,130.243,372.614,1120.3,110.653
365.976,1117.4,145.99,372.544,1081.03,144.56,358.585,1061.33,130.678,372.355,1119.95,111.2
365.981,1117.35,146.598,372.691,1080.97,145.018,358.549,1061.12,131.344,372.402,1120.21,111.873
365.732,1117.23,147.25,372.581,1080.85,145.562,358.476,1060.97,131.88,372.192,1120.08,112.51
365.619,1117.09,147.735,372.31,1080.86,146.132,358.37,1060.9,132.413,372.045,1119.87,113.19
365.485,1117.21,148.565,372.277,1080.71,146.921,358.314,1060.93,133.014,372.083,1120.06,113.809
365.23,1117.1,149.193,372.059,1080.91,147.446,358.109,1060.95,133.677,371.787,1119.85,114.429
365.096,1117.28,149.901,371.9,1080.72,148.157,357.873,1060.84,134.366,371.531,1119.74,115.071
364.787,1117.1,150.365,371.718,1080.88,148.851,357.765,1060.93,135.011,371.442,1120.13,115.826
364.499,1117.25,151.11,371.597,1080.86,149.532,357.871,1061.08,135.587,371.213,1120.06,116.446
364.155,1117.61,152.085,371.258,1080.96,150.295,357.623,1061.11,136.298,370.95,1120.17,117.174
363.871,1117.59,152.584,370.956,1081.15,151.073,357.237,1061.23,137.131,370.586,1120.06,117.859
363.526,1117.75,153.362,370.8,1081.13,151.772,357.176,1061.32,137.886,370.346,1120.31,118.511
363.334,1117.89,154.117,370.44,1081.49,152.5,356.821,1061.48,138.678,370.252,1120.6,119.229
362.92,1117.97,154.805,370.166,1081.65,153.479,356.587,1061.83,139.322,370.097,1120.88,120.148
362.727,1118.07,155.526,369.945,1081.73,154.167,356.357,1061.68,140.304,369.58,1120.66,120.84
362.326,1118.29,156.431,369.649,1081.96,154.961,356.06,1061.73,141.085,369.503,1120.98,121.649
362.028,1118.27,156.992,369.437,1082.02,155.736,355.936,1061.9,141.838,369.092,1120.93,122.309
361.817,1118.47,157.951,369.249,1082.08,156.477,355.624,1061.81,142.674,368.877,1121.1,123.237
361.567,1118.38,158.738,368.989,1082.28,157.347,355.464,1061.85,143.507,368.701,1121.12,124.086
361.32,1118.41,159.392,368.851,1082.06,158.113,355.507,1061.64,144.271,368.602,1121.32,124.917
361.251,1118.46,160.389,368.814,1082.1,158.825,355.322,1061.95,144.982,368.252,1121.31,125.648
360.935,1118.51,161.196,368.552,1082.18,159.753,355.299,1062.18,145.607,368.065,1121.32,126.492
360.738,1118.57,161.964,368.407,1082.29,160.616,355.149,1061.76,146.676,368.022,1121.51,127.407
360.626,1118.47,162.879,368.288,1082.15,161.244,355.046,1062.11,147.342,367.771,1121.53,128.25
360.514,1118.65,163.762,368.199,1082.27,162.2,354.729,1062.2,148.358,367.558,1121.44,129.162
360.106,1118.59,164.631,367.929,1082.36,163.195,354.958,1061.95,149.143,367.214,1121.31,129.939
359.912,1118.53,165.546,367.892,1082.26,163.878,354.727,1061.95,149.999,367.182,1121.6,130.91
359.747,1118.61,166.397,367.63,1082.29,164.945,354.32,1062.16,150.937,366.69,1121.35,131.697
359.499,1118.57,167.494,367.375,1082.41,165.905,354.357,1062,151.792,366.732,1121.65,132.628
359.326,1118.5,168.108,367.286,1082.2,166.703,354.191,1061.87,152.758,366.5,1121.53,133.627
359.098,1118.4,169.258,367.014,1082.28,167.656,354.013,1061.79,153.583,366.155,1121.37,134.547
358.846,1118.44,170.234,366.825,1082.15,168.664,353.898,1061.79,154.442,366.017,1121.41,135.466
358.58,1118.35,171.105,366.795,1082.12,169.493,353.625,1061.65,155.475,365.824,1121.37,136.49
358.387,1118.26,172.008,366.571,1082.06,170.257,353.791,1061.66,156.155,365.596,1121.41,137.427
358.173,1118.36,173.066,366.32,1082.07,171.399,353.393,1061.62,157.202,365.411,1121.51,138.28
357.896,1118.4,174.006,366.204,1082.13,172.343,353.209,1061.55,158.164,365.053,1121.47,139.263
357.674,1118.5,174.798,365.863,1082.22,172.936,353.121,1061.66,158.958,365.144,1121.86,140.314
357.416,1118.48,175.864,365.745,1082.33,174.046,352.813,1061.6,160.047,364.694,1121.68,141.154
357.021,1118.69,176.798,365.451,1082.45,174.911,352.489,1061.67,160.99,364.461,1121.85,142.205
356.673,1118.64,177.661,365.024,1082.63,175.988,352.315,1061.75,161.882,364.208,1121.93,143.08
356.494,1118.83,178.663,364.693,1082.66,176.985,352.02,1061.79,162.921,363.9,1122.06,143.993
356.101,1118.84,179.534,364.415,1082.78,178.029,351.863,1061.99,163.822,363.606,1122.2,144.949
355.797,1118.89,180.52,364.209,1082.73,178.917,351.522,1061.9,164.831,363.304,1122.26,145.877
355.424,1119.1,181.325,363.799,1082.95,179.994,351.341,1062.07,165.785,362.734,1121.84,146.837
355.103,1118.9,182.551,363.621,1083.02,180.967,351.116,1062.05,166.751,362.759,1122.29,147.898
354.799,1118.98,183.358,363.28,1082.68,181.807,350.897,1062.03,167.706,362.256,1121.92,148.746
354.576,1119.06,184.388,363.102,1082.84,182.911,350.853,1062.06,168.558,362.111,1122.11,149.769
354.208,1118.9,185.412,362.939,1082.64,183.609,350.414,1062.02,169.53,361.815,1121.9,150.735
354.133,1118.95,186.388,362.622,1082.79,184.823,350.409,1062,170.377,361.572,1121.98,151.721
353.805,1118.81,187.249,362.432,1082.63,185.601,350.247,1062.02,171.259,361.348,1122.01,152.578
353.528,1118.85,188.301,362.337,1082.66,186.672,349.762,1061.91,172.268,361.123,1122.04,153.707
353.407,1118.83,189.284,362.15,1082.59,187.409,349.688,1061.98,173.229,360.879,1121.9,154.612
353.146,1118.86,190.194,361.946,1082.66,188.48,349.646,1061.87,174.158,360.823,1122.13,155.605
353.01,1118.89,191.277,361.724,1082.7,189.412,349.353,1061.93,175.078,360.531,1122.25,156.606
352.574,1118.84,192.078,361.457,1082.76,190.453,349.219,1061.84,176.107,360.406,1122.31,157.6
352.378,1118.89,193.135,361.311,1082.62,191.269,348.983,1061.82,176.958,360.037,1122.37,158.523
352.046,1118.67,194.008,361.211,1082.57,192.065,348.839,1061.93,177.903,359.752,1122.28,159.462
351.866,1118.76,195.033,360.731,1082.57,193.238,348.604,1061.75,178.853,359.338,1122.07,160.448
351.498,1118.65,195.939,360.501,1082.66,194.095,348.397,1061.82,179.721,358.927,1121.94,161.406
351.206,1118.69,197.002,360.051,1082.55,195.153,348.248,1061.64,180.682,358.539,1121.93,162.325
350.735,1118.54,197.93,359.844,1082.66,196.098,347.864,1061.66,181.592,358.289,1122.01,163.288
350.436,1118.43,198.834,359.528,1082.56,197.086,347.513,1061.73,182.635,358.051,1121.95,164.328
350.056,1118.48,199.99,359.183,1082.61,198.054,347.255,1061.65,183.455,357.647,1121.98,165.281
349.68,1118.39,200.758,358.989,1082.4,198.969,346.957,1061.56,184.464,357.525,1122.16,166.282
349.255,1118.45,201.774,358.629,1082.55,199.973,346.712,1061.57,185.34,356.99,1121.85,167.209
349.099,1118.29,202.457,358.344,1082.45,200.719,346.74,1061.76,186.001,356.889,1122.23,168.218
348.675,1118.47,203.574,358.18,1082.45,201.645,346.328,1061.58,187.094,356.54,1122.19,169.155
348.384,1118.52,204.458,357.82,1082.64,202.585,346.103,1061.77,187.912,356.08,1122.13,169.897
348.058,1118.42,205.145,357.516,1082.69,203.493,345.792,1061.73,188.819,355.834,1122.21,170.864
347.745,1118.67,206.248,357.137,1082.85,204.437,345.294,1061.76,189.779,355.554,1122.3,171.719
347.373,1118.62,206.944,356.923,1082.86,205.327,345.383,1061.89,190.517,355.121,1122.17,172.476
347.141,1118.76,207.839,356.73,1082.83,206.041,344.919,1061.86,191.551,354.819,1122.17,173.332
346.752,1118.79,208.566,356.446,1082.97,207.086,344.601,1061.75,192.4,354.86,1122.45,174.165
346.665,1118.8,209.418,356.265,1082.75,207.934,344.679,1061.95,193.243,354.476,1122.38,175.048
346.439,1118.77,210.409,356.234,1082.92,208.7,344.534,1061.9,194.148,354.351,1122.54,175.819
346.268,1118.74,211.073,356.075,1082.89,209.554,344.317,1061.74,194.919,354.066,1122.38,176.551
346.018,1118.76,212.003,355.876,1082.85,210.417,344.34,1061.72,195.832,354.198,1122.57,177.756
345.983,1118.67,212.777,355.85,1082.83,211.275,344.316,1061.75,196.61,354.046,1122.48,178.497
345.76,1118.7,213.616,355.621,1082.73,211.99,344.024,1061.73,197.463,353.795,1122.34,179.206
345.66,1118.62,214.512,355.569,1082.72,212.804,344.116,1061.66,198.205,353.353,1122.05,179.951
345.578,1118.61,215.359,355.367,1082.71,213.575,343.923,1061.65,199,353.55,1122.3,180.927
345.578,1118.37,215.92,355.242,1082.73,214.547,343.914,1061.55,199.825,353.231,1122.02,181.566
345.327,1118.44,217.038,355.159,1082.67,215.257,343.677,1061.56,200.648,352.988,1122.07,182.362
345.178,1118.31,217.59,355.099,1082.58,215.941,343.757,1061.56,201.294,352.96,1122.21,183.189
345.089,1118.33,218.372,354.814,1082.82,216.797,343.428,1061.49,202.199,352.693,1121.9,183.927
344.864,1118.37,219.302,354.753,1082.63,217.619,343.331,1061.51,202.987,352.648,1122.08,184.763
344.677,1118.31,219.903,354.671,1082.74,218.264,343.246,1061.51,203.737,352.283,1121.86,185.301
344.747,1118.26,220.557,354.636,1082.46,218.915,343.051,1061.58,204.52,352.088,1121.85,186.139
344.435,1118.3,221.522,354.409,1082.67,219.894,342.813,1061.41,205.318,351.942,1121.88,186.835
344.329,1118.35,222.22,354.257,1082.64,220.619,342.575,1061.31,206.069,351.821,1121.94,187.585
344.078,1118.17,222.793,354.186,1082.54,221.196,342.631,1061.35,206.84,351.687,1121.93,188.234
343.978,1118.22,223.587,353.985,1082.54,221.936,342.44,1061.29,207.546,351.419,1121.71,189.014
343.726,1118.35,224.269,353.859,1082.56,222.702,342.249,1061.25,208.262,351.261,1121.72,189.657
343.603,1118.37,224.895,353.717,1082.69,223.453,342.129,1061.24,209.002,351.382,1122,190.455
343.496,1118.38,225.561,353.81,1082.69,224.034,342.226,1061.37,209.651,351.125,1121.79,190.931
343.403,1118.46,226.2,353.479,1082.69,224.598,342.126,1061.39,210.296,351.11,1122.01,191.623
343.479,1118.55,226.546,353.502,1082.88,225.382,341.983,1061.57,211.07,350.972,1122.06,192.181
343.29,1118.83,227.44,353.363,1083.01,226.082,342.018,1061.63,211.734,350.702,1121.89,192.66
343.225,1118.89,228.066,353.408,1083.03,226.809,341.983,1061.73,212.437,350.876,1122.08,193.414
343.173,1118.9,228.487,353.219,1083.23,227.376,342.018,1061.8,213.13,350.791,1122.26,193.929
343.035,1119.03,228.989,353.157,1083.35,228.018,341.703,1061.88,213.903,350.629,1122.31,194.523
342.948,1119.22,229.696,353.119,1083.45,228.75,341.675,1061.89,214.576,350.482,1122.41,195.113
342.768,1119.26,230.438,353.083,1083.49,229.358,341.79,1062.03,215.244,350.369,1122.43,195.675
342.707,1119.3,230.929,352.935,1083.62,229.994,341.7,1062.04,215.944,350.285,1122.43,196.353
342.708,1119.39,231.565,352.857,1083.63,230.681,341.441,1062.14,216.622,350.199,1122.37,196.946
342.571,1119.34,232.195,352.759,1083.7,231.369,341.488,1062.01,217.268,350.075,1122.35,197.629
342.514,1119.32,232.79,352.75,1083.56,232.014,341.518,1062.16,217.893,349.804,1122.04,198.034
342.508,1119.4,233.488,352.87,1083.52,232.55,341.317,1062,218.675,349.898,1122.18,198.745
342.451,1119.28,234.07,352.704,1083.58,233.287,341.248,1062,219.351,349.91,1122.15,199.402
342.513,1119.25,234.811,352.675,1083.51,233.869,341.161,1061.74,220.046,349.782,1121.86,199.983
342.413,1119.18,235.289,352.715,1083.38,234.561,341.071,1061.69,220.753,349.737,1121.84,200.647
342.438,1119.08,235.898,352.679,1083.45,235.343,341.161,1061.5,221.467,349.822,1121.99,201.313
342.64,1119.03,236.658,352.853,1083.12,235.806,341.09,1061.52,222.106,349.808,1121.85,201.975
342.484,1118.96,237.235,352.726,1083.15,236.506,341.158,1061.44,222.793,349.706,1121.54,202.571
342.467,1118.81,237.929,352.668,1082.97,237.272,341.006,1061.38,223.488,349.716,1121.51,203.29
342.473,1118.62,238.663,352.671,1082.99,237.966,341.029,1061.29,224.167,349.514,1121.15,203.843
342.395,1118.53,239.23,352.744,1082.84,238.5,341.014,1061.16,224.815,349.474,1121.08,204.447
342.346,1118.49,239.941,352.655,1082.8,239.277,340.924,1060.92,225.533,349.449,1120.94,205.114
342.335,1118.43,240.708,352.582,1082.67,239.89,340.867,1060.93,226.194,349.465,1120.96,205.866
342.34,1118.22,241.178,352.662,1082.53,240.51,341.029,1060.87,226.873,349.417,1120.87,206.439
342.353,1118.26,241.797,352.522,1082.42,241.307,340.816,1060.8,227.53,349.395,1120.78,207.041
342.164,1118.07,242.602,352.604,1082.24,241.87,340.77,1060.68,228.204,349.38,1120.59,207.734
342.207,1117.99,243.212,352.381,1082.25,242.432,340.722,1060.57,228.909,349.271,1120.38,208.393
342.18,1118.01,243.862,352.312,1082.18,243.209,340.896,1060.41,229.54,349.201,1120.27,209.003
342.1,1117.92,244.549,352.297,1082.08,243.969,340.78,1060.34,230.224,349.272,1120.41,209.773
341.954,1117.69,245.072,352.111,1081.97,244.618,340.609,1060.26,230.963,349.091,1120.16,210.272
341.864,1117.78,245.812,352.009,1081.96,245.259,340.664,1060.25,231.568,349.169,1120.31,211.046
341.863,1117.61,246.399,352.007,1081.87,245.852,340.535,1060.18,232.241,349.065,1120.3,211.803
341.637,1117.52,247.139,351.856,1081.63,246.443,340.457,1060.15,232.905,348.807,1119.96,212.299
341.545,1117.52,247.585,351.695,1081.7,247.28,340.149,1059.98,233.618,348.873,1119.97,213.002
341.161,1117.64,248.264,351.481,1081.74,248.086,340.202,1059.98,234.188,348.866,1119.91,213.778
341.222,1117.48,249.138,351.391,1081.64,248.624,340.116,1059.86,234.874,348.498,1119.59,214.316
341.078,1117.38,249.64,351.304,1081.49,249.126,339.81,1059.81,235.579,348.358,1119.53,214.903
340.993,1117.21,250.2,351.262,1081.44,249.81,339.721,1059.65,236.213,348.257,1119.4,215.478
340.866,1117.16,250.942,351.022,1081.51,250.589,339.58,1059.64,236.766,348.265,1119.39,216.089
340.725,1116.94,251.508,350.914,1081.26,251.196,339.502,1059.42,237.46,348.215,1119.32,216.779
340.694,1116.85,252.119,350.895,1081.01,251.752,339.452,1059.28,238.081,348.075,1119.04,217.417
340.648,1116.71,252.829,350.9,1080.8,252.274,339.282,1059.17,238.674,347.972,1118.92,218.068
340.606,1116.53,253.555,350.792,1080.76,252.96,339.133,1059.03,239.274,347.893,1118.67,218.639
340.475,1116.31,253.9,350.641,1080.49,253.595,339.103,1059.14,239.761,348.081,1118.81,219.317
340.468,1116.14,254.603,350.513,1080.47,254.304,339.181,1058.79,240.377,347.947,1118.63,219.942
340.286,1115.99,255.255,350.523,1080.26,254.774,338.937,1058.64,240.945,347.939,1118.55,220.62
340.23,1115.85,255.878,350.354,1080.02,255.189,338.879,1058.46,241.506,347.887,1118.46,221.153
340.21,1115.79,256.345,350.277,1079.96,255.969,338.647,1058.29,242.133,347.714,1118.14,221.593
340.027,1115.52,256.841,350.221,1079.85,256.614,338.796,1058.16,242.654,347.988,1118.22,222.513
340.018,1115.28,257.475,350.15,1079.68,257.049,338.675,1058.04,243.236,347.464,1117.76,222.825
339.937,1115.32,258.156,350.059,1079.51,257.504,338.421,1057.94,243.748,347.282,1117.58,223.367
339.771,1115.15,258.547,349.9,1079.39,258.118,338.491,1057.78,244.262,347.334,1117.64,223.913
339.65,1114.99,259.138,349.647,1079.22,258.623,338.123,1057.52,244.886,347.17,1117.5,224.401
339.562,1114.9,259.768,349.555,1079.14,259.268,338.265,1057.48,245.398,346.979,1117.41,224.986
339.406,1114.75,260.224,349.465,1078.97,259.875,337.98,1057.36,245.964,346.928,1117.28,225.547
339.256,1114.56,260.796,349.491,1078.75,260.403,337.902,1057.2,246.505,346.893,1117.3,226.22
339.011,1114.56,261.448,349.364,1078.59,260.835,337.853,1056.96,247.009,346.654,1116.89,226.783
338.967,1114.36,261.951,349.059,1078.55,261.49,337.596,1056.83,247.521,346.648,1116.96,227.387
338.802,1114.2,262.474,348.819,1078.56,262.067,337.549,1056.72,248.065,346.503,1116.81,227.895
338.595,1114.08,263.139,348.75,1078.39,262.665,337.438,1056.62,248.583,346.162,1116.49,228.354
338.368,1113.92,263.589,348.716,1078.13,263.087,337.314,1056.48,249.066,346.047,1116.38,228.841
338.219,1113.76,264.102,348.605,1077.94,263.468,337.153,1056.33,249.543,346.128,1116.47,229.499
338.004,1113.73,264.574,348.37,1077.77,263.966,337.126,1056.22,250.012,345.954,1116.23,229.953
338.073,1113.54,265.032,348.006,1077.7,264.616,336.941,1056.03,250.492,345.821,1116.15,230.508
337.904,1113.4,265.639,348.008,1077.59,265.116,336.932,1055.91,250.969,345.603,1115.93,230.984
337.636,1113.21,266.038,347.891,1077.51,265.542,336.709,1055.77,251.389,345.455,1115.81,231.378
337.503,1113.05,266.359,347.742,1077.32,265.888,336.643,1055.62,251.806,345.4,1115.66,231.798
337.557,1113.02,266.935,347.699,1077.16,266.344,336.35,1055.46,252.267,345.339,1115.51,232.237
337.497,1112.78,267.365,347.626,1076.96,266.828,336.382,1055.37,252.625,345.579,1115.65,232.859
337.322,1112.53,267.826,347.484,1076.89,267.275,336.277,1055.15,253.025,345.414,1115.4,233.216
337.368,1112.27,268.132,347.414,1076.57,267.597,336.07,1054.95,253.46,345.372,1115.32,233.686
337.264,1112.27,268.551,347.474,1076.44,267.957,336.139,1054.92,253.81,345.364,1115.3,234.142
337.136,1112.1,268.935,347.386,1076.32,268.407,336.043,1054.67,254.197,345.277,1114.99,234.576
336.986,1111.95,269.387,347.348,1076.21,268.821,335.935,1054.56,254.582,345.176,1114.86,234.904
